date,year,month,day,season,season_number,season_label,temperature_avg,temperature_min,temperature_max,precipitation_total,rain_total,snowfall_total,humidity_avg,humidity_min,humidity_max,observation_hours
2021-07-12,2021,7,12,Summer,2,2021 Summer,24.579166666666666,22.4,28.3,41.5,41.5,0.0,89.95833333333333,73.0,98.0,24
2021-07-13,2021,7,13,Summer,2,2021 Summer,26.462500000000002,22.9,30.5,3.6,3.6,0.0,86.83333333333333,69.0,100.0,24
2021-07-14,2021,7,14,Summer,2,2021 Summer,27.554166666666664,24.2,31.1,2.3,2.3,0.0,84.5,69.0,100.0,24
2021-07-15,2021,7,15,Summer,2,2021 Summer,28.09166666666667,24.8,32.0,0.6,0.6,0.0,78.66666666666667,60.0,94.0,24
2021-07-16,2021,7,16,Summer,2,2021 Summer,26.962500000000002,24.2,30.2,0.2,0.2,0.0,78.625,62.0,92.0,24
2021-07-17,2021,7,17,Summer,2,2021 Summer,25.708333333333332,23.6,28.2,22.6,22.6,0.0,89.04166666666667,78.0,98.0,24
2021-07-18,2021,7,18,Summer,2,2021 Summer,24.745833333333334,23.1,26.7,21.5,21.5,0.0,93.54166666666667,86.0,98.0,24
2021-07-19,2021,7,19,Summer,2,2021 Summer,25.583333333333332,22.6,29.3,19.3,19.3,0.0,88.5,71.0,98.0,24
2021-07-20,2021,7,20,Summer,2,2021 Summer,26.516666666666666,23.2,30.1,2.6,2.6,0.0,82.83333333333333,62.0,99.0,24
2021-07-21,2021,7,21,Summer,2,2021 Summer,24.474999999999998,23.0,26.1,15.1,15.1,0.0,93.375,89.0,98.0,24
2021-07-22,2021,7,22,Summer,2,2021 Summer,24.6875,22.5,27.4,12.8,12.8,0.0,92.20833333333333,82.0,99.0,24
2021-07-23,2021,7,23,Summer,2,2021 Summer,25.820833333333336,21.1,30.7,0.0,0.0,0.0,80.20833333333333,57.0,100.0,24
2021-07-24,2021,7,24,Summer,2,2021 Summer,27.270833333333332,22.1,31.4,0.30000000000000004,0.30000000000000004,0.0,79.375,60.0,99.0,24
2021-07-25,2021,7,25,Summer,2,2021 Summer,28.75833333333333,24.9,32.4,0.7,0.7,0.0,75.95833333333333,58.0,92.0,24
2021-07-26,2021,7,26,Summer,2,2021 Summer,27.745833333333334,25.5,29.9,2.2,2.2,0.0,83.25,73.0,96.0,24
2021-07-27,2021,7,27,Summer,2,2021 Summer,25.558333333333334,23.6,27.2,6.7,6.7,0.0,88.875,76.0,98.0,24
2021-07-28,2021,7,28,Summer,2,2021 Summer,24.316666666666666,23.3,25.7,3.9,3.9,0.0,91.0,79.0,98.0,24
2021-07-29,2021,7,29,Summer,2,2021 Summer,22.854166666666668,21.3,24.2,23.4,23.4,0.0,91.04166666666667,87.0,96.0,24
2021-07-30,2021,7,30,Summer,2,2021 Summer,24.275000000000002,21.5,28.5,7.2,7.2,0.0,79.20833333333333,63.0,88.0,24
2021-07-31,2021,7,31,Summer,2,2021 Summer,26.804166666666664,21.6,31.7,0.0,0.0,0.0,81.41666666666667,68.0,94.0,24
2021-08-01,2021,8,1,Summer,2,2021 Summer,26.541666666666668,22.8,30.8,0.0,0.0,0.0,63.333333333333336,39.0,97.0,24
2021-08-02,2021,8,2,Summer,2,2021 Summer,25.883333333333336,22.0,30.3,0.0,0.0,0.0,62.333333333333336,49.0,81.0,24
2021-08-03,2021,8,3,Summer,2,2021 Summer,25.991666666666664,21.9,30.0,0.2,0.2,0.0,74.41666666666667,56.0,93.0,24
2021-08-04,2021,8,4,Summer,2,2021 Summer,26.691666666666666,23.3,30.9,15.2,15.2,0.0,79.625,61.0,95.0,24
2021-08-05,2021,8,5,Summer,2,2021 Summer,25.78333333333333,21.4,30.4,12.0,12.0,0.0,84.91666666666667,67.0,98.0,24
2021-08-06,2021,8,6,Summer,2,2021 Summer,25.375,21.0,30.1,0.0,0.0,0.0,81.70833333333333,58.0,100.0,24
2021-08-07,2021,8,7,Summer,2,2021 Summer,26.933333333333334,22.1,31.8,0.0,0.0,0.0,76.25,58.0,93.0,24
2021-08-08,2021,8,8,Summer,2,2021 Summer,26.483333333333334,21.5,30.6,0.1,0.1,0.0,79.70833333333333,58.0,100.0,24
2021-08-09,2021,8,9,Summer,2,2021 Summer,25.712500000000002,22.6,29.8,7.1000000000000005,7.1000000000000005,0.0,79.70833333333333,60.0,94.0,24
2021-08-10,2021,8,10,Summer,2,2021 Summer,25.979166666666668,21.1,31.2,0.2,0.2,0.0,75.91666666666667,47.0,99.0,24
2021-08-11,2021,8,11,Summer,2,2021 Summer,25.741666666666664,22.0,29.1,0.0,0.0,0.0,76.70833333333333,60.0,96.0,24
2021-08-12,2021,8,12,Summer,2,2021 Summer,24.7375,22.3,27.5,6.799999999999999,6.799999999999999,0.0,86.16666666666667,74.0,97.0,24
2021-08-13,2021,8,13,Summer,2,2021 Summer,24.575,21.1,28.6,0.4,0.4,0.0,80.20833333333333,64.0,93.0,24
2021-08-14,2021,8,14,Summer,2,2021 Summer,23.920833333333334,21.1,27.7,7.4,7.4,0.0,82.66666666666667,64.0,96.0,24
2021-08-15,2021,8,15,Summer,2,2021 Summer,23.979166666666668,21.0,27.3,3.1,3.1,0.0,81.54166666666667,64.0,97.0,24
2021-08-16,2021,8,16,Summer,2,2021 Summer,24.125,20.7,28.6,8.3,8.3,0.0,84.125,64.0,97.0,24
2021-08-17,2021,8,17,Summer,2,2021 Summer,24.400000000000002,21.3,28.4,13.799999999999999,13.799999999999999,0.0,78.29166666666667,56.0,98.0,24
2021-08-18,2021,8,18,Summer,2,2021 Summer,23.820833333333336,19.8,28.1,0.0,0.0,0.0,78.625,58.0,95.0,24
2021-08-19,2021,8,19,Summer,2,2021 Summer,21.729166666666668,19.9,23.3,21.099999999999998,21.099999999999998,0.0,87.5,78.0,97.0,24
2021-08-20,2021,8,20,Summer,2,2021 Summer,22.8875,18.5,27.2,0.0,0.0,0.0,82.25,66.0,97.0,24
2021-08-21,2021,8,21,Summer,2,2021 Summer,24.575,19.3,29.9,0.1,0.1,0.0,78.16666666666667,50.0,99.0,24
2021-08-22,2021,8,22,Summer,2,2021 Summer,26.141666666666666,22.5,29.9,0.0,0.0,0.0,80.125,66.0,91.0,24
2021-08-23,2021,8,23,Summer,2,2021 Summer,25.045833333333334,21.3,29.0,21.4,21.4,0.0,80.375,59.0,98.0,24
2021-08-24,2021,8,24,Summer,2,2021 Summer,22.287499999999998,18.5,27.9,4.2,4.2,0.0,80.125,42.0,100.0,24
2021-08-25,2021,8,25,Summer,2,2021 Summer,21.604166666666668,16.0,26.4,0.0,0.0,0.0,62.125,48.0,90.0,24
2021-08-26,2021,8,26,Summer,2,2021 Summer,22.670833333333334,17.6,27.6,0.1,0.1,0.0,61.625,44.0,87.0,24
2021-08-27,2021,8,27,Summer,2,2021 Summer,22.491666666666664,17.9,27.9,0.0,0.0,0.0,64.79166666666667,47.0,84.0,24
2021-08-28,2021,8,28,Summer,2,2021 Summer,21.895833333333332,17.9,26.2,0.0,0.0,0.0,68.66666666666667,49.0,90.0,24
2021-08-29,2021,8,29,Summer,2,2021 Summer,23.041666666666668,17.8,27.9,0.0,0.0,0.0,73.45833333333333,56.0,90.0,24
2021-08-30,2021,8,30,Summer,2,2021 Summer,22.974999999999998,18.0,27.6,0.0,0.0,0.0,75.25,53.0,97.0,24
2021-08-31,2021,8,31,Summer,2,2021 Summer,21.974999999999998,18.4,25.5,2.5,2.5,0.0,78.16666666666667,56.0,91.0,24
2021-09-01,2021,9,1,Autumn,3,2021 Autumn,22.0125,15.7,28.3,0.0,0.0,0.0,73.20833333333333,47.0,98.0,24
2021-09-02,2021,9,2,Autumn,3,2021 Autumn,23.820833333333336,19.0,29.3,0.0,0.0,0.0,70.375,49.0,88.0,24
2021-09-03,2021,9,3,Autumn,3,2021 Autumn,24.833333333333332,19.8,30.0,0.3,0.3,0.0,75.0,55.0,91.0,24
2021-09-04,2021,9,4,Autumn,3,2021 Autumn,22.295833333333334,21.0,24.9,20.3,20.3,0.0,92.66666666666667,78.0,98.0,24
2021-09-05,2021,9,5,Autumn,3,2021 Autumn,22.087500000000002,19.5,25.8,0.8999999999999999,0.8999999999999999,0.0,84.95833333333333,62.0,99.0,24
2021-09-06,2021,9,6,Autumn,3,2021 Autumn,19.400000000000002,15.4,21.4,37.9,37.9,0.0,83.08333333333333,61.0,96.0,24
2021-09-07,2021,9,7,Autumn,3,2021 Autumn,20.333333333333332,13.2,26.7,0.0,0.0,0.0,76.875,56.0,97.0,24
2021-09-08,2021,9,8,Autumn,3,2021 Autumn,22.175,16.9,27.8,0.0,0.0,0.0,80.08333333333333,62.0,95.0,24
2021-09-09,2021,9,9,Autumn,3,2021 Autumn,22.46666666666667,18.9,26.7,0.1,0.1,0.0,83.79166666666667,67.0,96.0,24
2021-09-10,2021,9,10,Autumn,3,2021 Autumn,22.525000000000002,17.1,28.2,0.0,0.0,0.0,82.16666666666667,60.0,98.0,24
2021-09-11,2021,9,11,Autumn,3,2021 Autumn,24.666666666666668,19.6,29.9,0.0,0.0,0.0,81.54166666666667,64.0,98.0,24
2021-09-12,2021,9,12,Autumn,3,2021 Autumn,23.320833333333336,21.0,26.7,18.4,18.4,0.0,89.25,76.0,98.0,24
2021-09-13,2021,9,13,Autumn,3,2021 Autumn,23.079166666666666,19.5,27.4,4.8,4.8,0.0,85.08333333333333,70.0,97.0,24
2021-09-14,2021,9,14,Autumn,3,2021 Autumn,21.945833333333336,18.8,24.4,2.7,2.7,0.0,78.04166666666667,57.0,96.0,24
2021-09-15,2021,9,15,Autumn,3,2021 Autumn,21.037499999999998,18.1,24.6,0.0,0.0,0.0,75.66666666666667,58.0,89.0,24
2021-09-16,2021,9,16,Autumn,3,2021 Autumn,20.245833333333334,17.9,23.3,2.8,2.8,0.0,84.375,71.0,93.0,24
2021-09-17,2021,9,17,Autumn,3,2021 Autumn,20.395833333333332,16.1,25.1,0.0,0.0,0.0,74.79166666666667,49.0,97.0,24
2021-09-18,2021,9,18,Autumn,3,2021 Autumn,20.224999999999998,16.6,23.6,0.0,0.0,0.0,81.16666666666667,65.0,94.0,24
2021-09-19,2021,9,19,Autumn,3,2021 Autumn,17.379166666666666,15.6,19.3,19.8,19.8,0.0,92.79166666666667,88.0,98.0,24
2021-09-20,2021,9,20,Autumn,3,2021 Autumn,18.162499999999998,15.2,23.3,13.4,13.4,0.0,75.58333333333333,52.0,91.0,24
2021-09-21,2021,9,21,Autumn,3,2021 Autumn,19.654166666666665,13.4,26.2,0.1,0.1,0.0,69.75,39.0,93.0,24
2021-09-22,2021,9,22,Autumn,3,2021 Autumn,19.429166666666667,11.9,26.6,0.0,0.0,0.0,73.25,52.0,89.0,24
2021-09-23,2021,9,23,Autumn,3,2021 Autumn,20.995833333333334,15.7,26.2,2.3,2.3,0.0,75.375,49.0,94.0,24
2021-09-24,2021,9,24,Autumn,3,2021 Autumn,19.533333333333335,18.1,21.5,40.199999999999996,40.199999999999996,0.0,92.95833333333333,78.0,97.0,24
2021-09-25,2021,9,25,Autumn,3,2021 Autumn,20.383333333333333,17.8,23.7,2.4,2.4,0.0,81.91666666666667,60.0,99.0,24
2021-09-26,2021,9,26,Autumn,3,2021 Autumn,19.666666666666668,18.5,21.3,3.4,3.4,0.0,89.16666666666667,79.0,97.0,24
2021-09-27,2021,9,27,Autumn,3,2021 Autumn,20.329166666666666,16.5,25.2,0.0,0.0,0.0,85.33333333333333,62.0,99.0,24
2021-09-28,2021,9,28,Autumn,3,2021 Autumn,20.254166666666666,17.2,24.0,0.0,0.0,0.0,84.83333333333333,67.0,97.0,24
2021-09-29,2021,9,29,Autumn,3,2021 Autumn,20.354166666666668,16.1,25.2,0.0,0.0,0.0,73.5,46.0,100.0,24
2021-09-30,2021,9,30,Autumn,3,2021 Autumn,19.458333333333332,16.4,22.9,0.3,0.3,0.0,86.58333333333333,74.0,95.0,24
2021-10-01,2021,10,1,Autumn,3,2021 Autumn,17.870833333333334,15.5,21.2,0.0,0.0,0.0,64.58333333333333,36.0,96.0,24
2021-10-02,2021,10,2,Autumn,3,2021 Autumn,18.704166666666666,16.2,21.3,1.1,1.1,0.0,84.20833333333333,73.0,92.0,24
2021-10-03,2021,10,3,Autumn,3,2021 Autumn,20.025000000000002,17.7,22.4,17.400000000000002,17.400000000000002,0.0,87.875,49.0,99.0,24
2021-10-04,2021,10,4,Autumn,3,2021 Autumn,15.708333333333334,11.9,19.5,14.3,14.3,0.0,56.958333333333336,29.0,91.0,24
2021-10-05,2021,10,5,Autumn,3,2021 Autumn,12.5,11.4,13.7,14.8,14.8,0.0,83.58333333333333,68.0,91.0,24
2021-10-06,2021,10,6,Autumn,3,2021 Autumn,10.741666666666667,7.8,12.2,17.7,17.7,0.0,88.54166666666667,85.0,94.0,24
2021-10-07,2021,10,7,Autumn,3,2021 Autumn,11.141666666666666,5.7,17.2,0.0,0.0,0.0,82.04166666666667,60.0,96.0,24
2021-10-08,2021,10,8,Autumn,3,2021 Autumn,13.554166666666667,7.7,18.6,0.0,0.0,0.0,77.58333333333333,53.0,97.0,24
2021-10-09,2021,10,9,Autumn,3,2021 Autumn,14.279166666666667,13.5,15.3,4.9,4.9,0.0,90.91666666666667,82.0,96.0,24
2021-10-10,2021,10,10,Autumn,3,2021 Autumn,13.858333333333334,8.1,16.6,0.0,0.0,0.0,40.333333333333336,28.0,74.0,24
2021-10-11,2021,10,11,Autumn,3,2021 Autumn,10.7125,5.2,17.3,0.0,0.0,0.0,54.833333333333336,31.0,74.0,24
2021-10-12,2021,10,12,Autumn,3,2021 Autumn,11.033333333333333,4.7,17.5,0.0,0.0,0.0,63.125,39.0,83.0,24
2021-10-13,2021,10,13,Autumn,3,2021 Autumn,13.795833333333334,10.2,18.3,4.4,4.4,0.0,68.75,47.0,88.0,24
2021-10-14,2021,10,14,Autumn,3,2021 Autumn,15.870833333333332,13.0,19.8,0.1,0.1,0.0,67.75,53.0,88.0,24
2021-10-15,2021,10,15,Autumn,3,2021 Autumn,14.233333333333334,10.3,19.0,0.0,0.0,0.0,48.375,21.0,91.0,24
2021-10-16,2021,10,16,Autumn,3,2021 Autumn,7.229166666666667,3.5,11.1,0.0,0.0,0.0,30.875,19.0,56.0,24
2021-10-17,2021,10,17,Autumn,3,2021 Autumn,7.141666666666667,1.0,14.0,0.0,0.0,0.0,54.208333333333336,42.0,70.0,24
2021-10-18,2021,10,18,Autumn,3,2021 Autumn,8.879166666666666,3.5,14.7,0.0,0.0,0.0,61.791666666666664,49.0,84.0,24
2021-10-19,2021,10,19,Autumn,3,2021 Autumn,7.666666666666667,3.7,11.4,0.0,0.0,0.0,45.541666666666664,30.0,67.0,24
2021-10-20,2021,10,20,Autumn,3,2021 Autumn,6.229166666666667,0.8,12.5,0.0,0.0,0.0,69.45833333333333,48.0,88.0,24
2021-10-21,2021,10,21,Autumn,3,2021 Autumn,8.591666666666667,1.0,17.5,0.0,0.0,0.0,61.666666666666664,23.0,99.0,24
2021-10-22,2021,10,22,Autumn,3,2021 Autumn,9.470833333333333,4.8,15.8,0.0,0.0,0.0,49.166666666666664,32.0,72.0,24
2021-10-23,2021,10,23,Autumn,3,2021 Autumn,8.366666666666667,2.2,15.6,0.0,0.0,0.0,65.25,38.0,89.0,24
2021-10-24,2021,10,24,Autumn,3,2021 Autumn,8.9125,2.6,16.5,0.0,0.0,0.0,76.66666666666667,52.0,94.0,24
2021-10-25,2021,10,25,Autumn,3,2021 Autumn,10.4125,4.7,16.8,0.0,0.0,0.0,82.375,62.0,99.0,24
2021-10-26,2021,10,26,Autumn,3,2021 Autumn,12.262500000000001,6.6,20.1,0.0,0.0,0.0,61.708333333333336,24.0,99.0,24
2021-10-27,2021,10,27,Autumn,3,2021 Autumn,11.291666666666666,4.9,18.2,0.0,0.0,0.0,50.375,31.0,67.0,24
2021-10-28,2021,10,28,Autumn,3,2021 Autumn,10.954166666666666,7.9,16.2,0.0,0.0,0.0,61.916666666666664,44.0,82.0,24
2021-10-29,2021,10,29,Autumn,3,2021 Autumn,10.4125,6.5,16.6,0.6,0.6,0.0,82.375,61.0,94.0,24
2021-10-30,2021,10,30,Autumn,3,2021 Autumn,11.200000000000001,5.5,18.4,0.0,0.0,0.0,79.5,52.0,99.0,24
2021-10-31,2021,10,31,Autumn,3,2021 Autumn,11.470833333333333,7.3,15.6,0.0,0.0,0.0,50.333333333333336,34.0,91.0,24
2021-11-01,2021,11,1,Autumn,3,2021 Autumn,9.183333333333334,5.9,13.8,0.4,0.4,0.0,81.625,59.0,97.0,24
2021-11-02,2021,11,2,Autumn,3,2021 Autumn,8.220833333333333,4.5,13.7,1.1,1.1,0.0,85.875,64.0,97.0,24
2021-11-03,2021,11,3,Autumn,3,2021 Autumn,8.408333333333333,4.3,14.6,0.0,0.0,0.0,89.08333333333333,65.0,100.0,24
2021-11-04,2021,11,4,Autumn,3,2021 Autumn,8.745833333333334,5.7,14.5,0.0,0.0,0.0,91.08333333333333,71.0,100.0,24
2021-11-05,2021,11,5,Autumn,3,2021 Autumn,10.216666666666667,5.7,16.4,0.5,0.5,0.0,89.41666666666667,67.0,100.0,24
2021-11-06,2021,11,6,Autumn,3,2021 Autumn,8.525,-0.6,14.0,5.6,2.1,2.45,89.08333333333333,68.0,100.0,24
2021-11-07,2021,11,7,Autumn,3,2021 Autumn,-1.0666666666666667,-3.4,1.7,13.5,0.0,9.450000000000001,62.291666666666664,42.0,87.0,24
2021-11-08,2021,11,8,Autumn,3,2021 Autumn,0.20416666666666664,-5.7,5.6,0.0,0.0,0.0,52.666666666666664,30.0,78.0,24
2021-11-09,2021,11,9,Autumn,3,2021 Autumn,3.2874999999999996,-3.8,9.6,0.0,0.0,0.0,49.875,30.0,75.0,24
2021-11-10,2021,11,10,Autumn,3,2021 Autumn,6.491666666666667,1.5,13.6,0.0,0.0,0.0,47.083333333333336,30.0,62.0,24
2021-11-11,2021,11,11,Autumn,3,2021 Autumn,6.591666666666666,2.9,12.0,0.0,0.0,0.0,39.208333333333336,25.0,57.0,24
2021-11-12,2021,11,12,Autumn,3,2021 Autumn,4.820833333333334,-1.0,13.0,0.0,0.0,0.0,61.458333333333336,35.0,79.0,24
2021-11-13,2021,11,13,Autumn,3,2021 Autumn,5.75,-1.4,13.7,0.0,0.0,0.0,73.25,43.0,96.0,24
2021-11-14,2021,11,14,Autumn,3,2021 Autumn,6.0874999999999995,-0.3,13.4,0.0,0.0,0.0,55.541666666666664,33.0,75.0,24
2021-11-15,2021,11,15,Autumn,3,2021 Autumn,5.375,1.8,9.7,0.0,0.0,0.0,55.458333333333336,40.0,92.0,24
2021-11-16,2021,11,16,Autumn,3,2021 Autumn,4.5375000000000005,-0.9,11.3,0.0,0.0,0.0,83.79166666666667,59.0,95.0,24
2021-11-17,2021,11,17,Autumn,3,2021 Autumn,4.391666666666667,1.1,10.0,0.0,0.0,0.0,91.95833333333333,70.0,100.0,24
2021-11-18,2021,11,18,Autumn,3,2021 Autumn,5.279166666666667,-0.4,10.8,0.0,0.0,0.0,86.66666666666667,31.0,100.0,24
2021-11-19,2021,11,19,Autumn,3,2021 Autumn,6.333333333333333,2.5,9.3,0.0,0.0,0.0,38.5,32.0,54.0,24
2021-11-20,2021,11,20,Autumn,3,2021 Autumn,5.575,2.5,7.2,0.4,0.4,0.0,58.333333333333336,46.0,90.0,24
2021-11-21,2021,11,21,Autumn,3,2021 Autumn,2.6333333333333333,-1.6,7.6,0.1,0.1,0.0,58.875,16.0,99.0,24
2021-11-22,2021,11,22,Autumn,3,2021 Autumn,-1.5541666666666665,-4.6,3.2,0.0,0.0,0.0,31.416666666666668,13.0,43.0,24
2021-11-23,2021,11,23,Autumn,3,2021 Autumn,-0.9333333333333332,-5.4,6.2,0.0,0.0,0.0,49.541666666666664,27.0,64.0,24
2021-11-24,2021,11,24,Autumn,3,2021 Autumn,1.0916666666666666,-5.0,8.9,0.0,0.0,0.0,64.79166666666667,40.0,83.0,24
2021-11-25,2021,11,25,Autumn,3,2021 Autumn,3.9166666666666665,-0.9,10.4,0.0,0.0,0.0,48.0,33.0,68.0,24
2021-11-26,2021,11,26,Autumn,3,2021 Autumn,3.9499999999999997,0.5,10.6,0.0,0.0,0.0,52.083333333333336,29.0,77.0,24
2021-11-27,2021,11,27,Autumn,3,2021 Autumn,1.7291666666666667,-3.2,7.5,0.0,0.0,0.0,86.33333333333333,71.0,98.0,24
2021-11-28,2021,11,28,Autumn,3,2021 Autumn,4.3875,0.6,10.2,0.0,0.0,0.0,84.5,61.0,98.0,24
2021-11-29,2021,11,29,Autumn,3,2021 Autumn,3.0749999999999997,-1.4,6.7,1.4,1.4,0.0,76.04166666666667,45.0,97.0,24
2021-11-30,2021,11,30,Autumn,3,2021 Autumn,1.2249999999999999,-2.7,5.1,0.2,0.2,0.0,40.875,20.0,98.0,24
2021-12-01,2021,12,1,Winter,4,2021 Winter,0.29583333333333345,-4.7,7.7,0.0,0.0,0.0,45.791666666666664,22.0,59.0,24
2021-12-02,2021,12,2,Winter,4,2021 Winter,2.8333333333333335,-4.8,10.8,0.0,0.0,0.0,48.541666666666664,23.0,77.0,24
2021-12-03,2021,12,3,Winter,4,2021 Winter,4.3500000000000005,-2.3,11.4,0.0,0.0,0.0,45.833333333333336,27.0,74.0,24
2021-12-04,2021,12,4,Winter,4,2021 Winter,3.75,-1.6,10.8,0.0,0.0,0.0,52.625,30.0,76.0,24
2021-12-05,2021,12,5,Winter,4,2021 Winter,1.7083333333333333,-3.7,8.8,0.0,0.0,0.0,79.75,52.0,96.0,24
2021-12-06,2021,12,6,Winter,4,2021 Winter,4.5249999999999995,-0.7,11.0,0.0,0.0,0.0,41.208333333333336,23.0,91.0,24
2021-12-07,2021,12,7,Winter,4,2021 Winter,0.7999999999999999,-3.7,8.0,0.0,0.0,0.0,62.916666666666664,37.0,86.0,24
2021-12-08,2021,12,8,Winter,4,2021 Winter,1.4749999999999999,-3.1,7.0,0.5,0.5,0.0,76.25,56.0,88.0,24
2021-12-09,2021,12,9,Winter,4,2021 Winter,3.0749999999999997,-0.3,6.5,2.6,2.6,0.0,90.125,71.0,100.0,24
2021-12-10,2021,12,10,Winter,4,2021 Winter,1.6666666666666667,-2.7,8.7,0.0,0.0,0.0,80.75,40.0,100.0,24
2021-12-11,2021,12,11,Winter,4,2021 Winter,3.9333333333333336,-1.1,10.2,0.0,0.0,0.0,59.291666666666664,19.0,96.0,24
2021-12-12,2021,12,12,Winter,4,2021 Winter,-1.0,-4.5,3.6,0.0,0.0,0.0,35.333333333333336,24.0,53.0,24
2021-12-13,2021,12,13,Winter,4,2021 Winter,-3.2624999999999997,-6.3,2.5,0.0,0.0,0.0,58.5,34.0,82.0,24
2021-12-14,2021,12,14,Winter,4,2021 Winter,-2.0208333333333335,-5.7,5.1,0.0,0.0,0.0,68.29166666666667,39.0,87.0,24
2021-12-15,2021,12,15,Winter,4,2021 Winter,-0.5499999999999999,-4.1,4.7,0.0,0.0,0.0,56.916666666666664,37.0,80.0,24
2021-12-16,2021,12,16,Winter,4,2021 Winter,0.19999999999999996,-4.2,3.3,0.0,0.0,0.0,35.833333333333336,20.0,83.0,24
2021-12-17,2021,12,17,Winter,4,2021 Winter,-4.904166666666667,-7.6,-1.5,0.0,0.0,0.0,24.583333333333332,18.0,36.0,24
2021-12-18,2021,12,18,Winter,4,2021 Winter,-2.35,-6.5,4.9,0.0,0.0,0.0,30.75,14.0,49.0,24
2021-12-19,2021,12,19,Winter,4,2021 Winter,-1.2666666666666666,-5.6,6.5,0.0,0.0,0.0,46.833333333333336,22.0,78.0,24
2021-12-20,2021,12,20,Winter,4,2021 Winter,1.0166666666666666,-4.7,9.7,0.0,0.0,0.0,63.875,26.0,84.0,24
2021-12-21,2021,12,21,Winter,4,2021 Winter,1.445833333333333,-2.6,6.7,0.0,0.0,0.0,57.583333333333336,36.0,88.0,24
2021-12-22,2021,12,22,Winter,4,2021 Winter,0.08333333333333336,-2.6,4.2,0.0,0.0,0.0,65.83333333333333,48.0,92.0,24
2021-12-23,2021,12,23,Winter,4,2021 Winter,-1.2750000000000001,-3.8,0.6,0.1,0.0,0.07,68.70833333333333,47.0,95.0,24
2021-12-24,2021,12,24,Winter,4,2021 Winter,-6.0249999999999995,-8.5,-2.0,0.0,0.0,0.0,22.875,14.0,44.0,24
2021-12-25,2021,12,25,Winter,4,2021 Winter,-8.558333333333334,-10.8,-4.7,0.0,0.0,0.0,16.291666666666668,8.0,25.0,24
2021-12-26,2021,12,26,Winter,4,2021 Winter,-7.154166666666666,-12.3,-1.2,0.0,0.0,0.0,15.5,8.0,26.0,24
2021-12-27,2021,12,27,Winter,4,2021 Winter,-4.420833333333333,-9.0,3.0,0.0,0.0,0.0,25.208333333333332,16.0,40.0,24
2021-12-28,2021,12,28,Winter,4,2021 Winter,-3.6833333333333336,-7.6,2.6,0.0,0.0,0.0,41.791666666666664,26.0,54.0,24
2021-12-29,2021,12,29,Winter,4,2021 Winter,-0.9625,-4.1,4.4,0.0,0.0,0.0,29.5,14.0,48.0,24
2021-12-30,2021,12,30,Winter,4,2021 Winter,-0.8458333333333333,-5.5,5.0,0.0,0.0,0.0,38.166666666666664,22.0,54.0,24
2021-12-31,2021,12,31,Winter,4,2021 Winter,-2.7125,-6.2,2.9,0.0,0.0,0.0,44.458333333333336,30.0,58.0,24
2022-01-01,2022,1,1,Winter,4,2022 Winter,-1.7041666666666666,-6.9,5.9,0.0,0.0,0.0,42.75,20.0,71.0,24
2022-01-02,2022,1,2,Winter,4,2022 Winter,-3.2083333333333335,-6.8,1.2,0.0,0.0,0.0,32.333333333333336,18.0,52.0,24
2022-01-03,2022,1,3,Winter,4,2022 Winter,-2.404166666666667,-6.9,4.2,0.0,0.0,0.0,37.625,18.0,55.0,24
2022-01-04,2022,1,4,Winter,4,2022 Winter,-2.7458333333333336,-6.2,2.3,0.0,0.0,0.0,43.666666666666664,31.0,86.0,24
2022-01-05,2022,1,5,Winter,4,2022 Winter,-2.2416666666666667,-5.6,2.8,0.0,0.0,0.0,76.41666666666667,52.0,94.0,24
2022-01-06,2022,1,6,Winter,4,2022 Winter,-2.779166666666667,-7.1,3.9,0.0,0.0,0.0,61.583333333333336,29.0,92.0,24
2022-01-07,2022,1,7,Winter,4,2022 Winter,-2.075,-6.4,4.5,0.0,0.0,0.0,69.58333333333333,40.0,96.0,24
2022-01-08,2022,1,8,Winter,4,2022 Winter,0.38749999999999996,-6.5,8.0,0.0,0.0,0.0,53.583333333333336,21.0,90.0,24
2022-01-09,2022,1,9,Winter,4,2022 Winter,-1.6083333333333334,-5.0,3.0,0.0,0.0,0.0,73.5,48.0,91.0,24
2022-01-10,2022,1,10,Winter,4,2022 Winter,-1.5041666666666667,-4.7,2.2,0.0,0.0,0.0,41.583333333333336,16.0,85.0,24
2022-01-11,2022,1,11,Winter,4,2022 Winter,-4.783333333333333,-8.0,0.2,0.0,0.0,0.0,30.041666666666668,15.0,49.0,24
2022-01-12,2022,1,12,Winter,4,2022 Winter,-2.9250000000000003,-6.4,2.4,0.1,0.0,0.07,32.0,18.0,48.0,24
2022-01-13,2022,1,13,Winter,4,2022 Winter,-3.3083333333333336,-7.2,2.6,0.0,0.0,0.0,30.625,15.0,46.0,24
2022-01-14,2022,1,14,Winter,4,2022 Winter,-2.8666666666666667,-6.2,2.1,0.0,0.0,0.0,59.708333333333336,46.0,84.0,24
2022-01-15,2022,1,15,Winter,4,2022 Winter,-2.2916666666666665,-6.5,3.5,0.0,0.0,0.0,46.458333333333336,15.0,91.0,24
2022-01-16,2022,1,16,Winter,4,2022 Winter,-4.125,-7.5,-0.1,0.0,0.0,0.0,28.708333333333332,19.0,39.0,24
